,submission_date,state,new_case,caseInterpolate_MA7,caseInterpolate_savitzky31_3,caseInterpolate_gauss8,caseInterpolate_gauss3
9752,2020-10-21,IN,1732,1875.2857142857142,671.187931776484,2233,2087
20499,2020-10-22,IN,2850,2004.857142857143,685.5003057826904,2318,2166
25718,2020-10-23,IN,2467,2031.142857142857,709.1846247933133,2407,2244
13092,2020-10-24,IN,2741,2068.1428571428573,711.169177104804,2503,2320
22955,2020-10-25,IN,2153,2146.4285714285716,735.3159527962127,2606,2397
26151,2020-10-26,IN,1974,2202.1428571428573,761.4388547871979,2714,2486
27535,2020-10-27,IN,1983,2271.4285714285716,813.1561983283877,2830,2592
9680,2020-10-28,IN,2548,2388.0,878.7000158553986,2953,2714
25916,2020-10-29,IN,3618,2497.714285714286,940.0388683775398,3083,2845
25337,2020-10-30,IN,3163,2597.1428571428573,974.0860495141452,3221,2977
14754,2020-10-31,IN,3465,2700.5714285714284,1020.1468662936871,3364,3109
24863,2020-11-01,IN,2750,2785.8571428571427,1067.1851231058458,3514,3248
20261,2020-11-02,IN,3077,2943.4285714285716,1147.997848195882,3670,3407
24811,2020-11-03,IN,2881,3071.714285714286,1215.359170083127,3830,3593
12710,2020-11-04,IN,3698,3236.0,1282.339350834673,3994,3803
21184,2020-11-05,IN,4412,3349.4285714285716,1323.966952818863,4160,4028
14600,2020-11-06,IN,4647,3561.4285714285716,1381.643094973838,4326,4256
23367,2020-11-07,IN,4899,3766.285714285714,1442.8340166255177,4492,4482
22072,2020-11-08,IN,4652,4038.0,1458.5200570794352,4655,4710
10705,2020-11-09,IN,4135,4189.142857142857,1499.89148112075,4813,4950
8716,2020-11-10,IN,4829,4467.428571428572,1565.0320958572106,4966,5206
23140,2020-11-11,IN,5036,4658.571428571428,1641.3050805227747,5110,5471
9883,2020-11-12,IN,6591,4969.857142857143,1699.3872114883686,5246,5723
15372,2020-11-13,IN,5600,5106.0,1753.9695349838044,5371,5937
22660,2020-11-14,IN,8322,5595.0,1796.8081723255336,5484,6095
20877,2020-11-15,IN,6710,5889.0,1853.7977077623498,5586,6195
22470,2020-11-16,IN,5147,6033.571428571428,1891.6497542413188,5676,6254
26198,2020-11-17,IN,5463,6124.142857142857,1955.8986387007626,5753,6290
27470,2020-11-18,IN,6015,6264.0,2029.1152913995782,5819,6314
20716,2020-11-19,IN,7282,6362.714285714285,2095.7694851525507,5874,6324
15585,2020-11-20,IN,6809,6535.428571428572,2150.9589571677725,5920,6309
9769,2020-11-21,IN,6873,6328.428571428572,2216.2120772837434,5957,6258
9861,2020-11-22,IN,6175,6252.0,2260.012503114453,5988,6172
15137,2020-11-23,IN,5557,6310.571428571428,2317.829577113864,6013,6058
9783,2020-11-24,IN,5626,6333.857142857143,2372.8307775940557,6035,5929
23847,2020-11-25,IN,5984,6329.428571428572,2416.604521053704,6054,5802
21242,2020-11-26,IN,6374,6199.714285714285,2449.7203334163846,6072,5694
13671,2020-11-27,IN,5644,6033.285714285715,2472.2938911413617,6088,5631
26769,2020-11-28,IN,4471,5690.142857142857,2475.6604453101986,6104,5637
14208,2020-11-29,IN,4304,5422.857142857143,2493.430451425853,6119,5732
9857,2020-11-30,IN,5665,5438.285714285715,2515.5790391628343,6133,5913
26929,2020-12-01,IN,5396,5405.428571428572,2556.6824163627707,6144,6153
21071,2020-12-02,IN,6597,5493.0,2580.3426351672742,6153,6400
11368,2020-12-03,IN,8460,5791.0,2589.4629549933175,6158,6598
22583,2020-12-04,IN,7899,6113.142857142857,2578.709868853201,6158,6704
22496,2020-12-05,IN,7690,6573.0,2553.8889216063776,6151,6709
26299,2020-12-06,IN,6598,6900.714285714285,2523.4290470905335,6137,6636
10607,2020-12-07,IN,5661,6900.142857142857,2504.259983238578,6116,6528
25914,2020-12-08,IN,5385,6898.571428571428,2516.872862352487,6085,6423
25917,2020-12-09,IN,5754,6778.142857142857,2530.42997576389,6046,6340
11754,2020-12-10,IN,6518,6500.714285714285,2542.1601168769384,5998,6272
21505,2020-12-11,IN,7200,6400.857142857143,2512.374617771636,5942,6201
22957,2020-12-12,IN,7401,6359.571428571428,2500.7587034813914,5877,6109
20148,2020-12-13,IN,5898,6259.571428571428,2465.610704659222,5806,5997
26735,2020-12-14,IN,4967,6160.428571428572,2462.9503273007317,5728,5875
13421,2020-12-15,IN,4253,5998.714285714285,2463.5473510158777,5645,5759
20924,2020-12-16,IN,6220,6065.285714285715,2492.682393712201,5559,5652
13248,2020-12-17,IN,6352,6041.571428571428,2512.4996715667394,5471,5548
27602,2020-12-18,IN,5961,5864.571428571428,2518.1764026365254,5382,5433
14086,2020-12-19,IN,4744,5485.0,2507.0581213617515,5294,5300
25811,2020-12-20,IN,6495,5570.285714285715,2526.6419850959246,5209,5153
25570,2020-12-21,IN,3877,5414.571428571428,2526.6079412897225,5127,4997
24852,2020-12-22,IN,3669,5331.142857142857,2554.03209585721,5051,4840
12623,2020-12-23,IN,4674,5110.285714285715,2570.515617567781,4982,4679
9710,2020-12-24,IN,6208,5089.714285714285,2583.9511880223777,4920,4514
25064,2020-12-25,IN,5458,5017.857142857143,2582.3725792203663,4865,4355
24636,2020-12-26,IN,3853,4890.571428571428,2601.3878230537493,4819,4230
14479,2020-12-27,IN,1832,4224.428571428572,2594.8801784864877,4781,4173
20171,2020-12-28,IN,2477,4024.4285714285716,2579.183832023374,4750,4204
14591,2020-12-29,IN,3988,4070.0,2622.0156515436356,4725,4315
21815,2020-12-30,IN,4747,4080.4285714285716,2661.992140252327,4705,4468
14534,2020-12-31,IN,6480,4119.285714285715,2688.139527509116,4689,4612
9393,2021-01-01,IN,6300,4239.571428571428,2685.5329679041424,4674,4716
14127,2021-01-02,IN,5329,4450.428571428572,2682.1610228997256,4659,4779
9256,2021-01-03,IN,2993,4616.285714285715,2687.6714987881937,4641,4831
8994,2021-01-04,IN,3629,4780.857142857143,2701.352442863937,4619,4905
26029,2021-01-05,IN,3407,4697.857142857143,2707.231828580488,4591,5009
22746,2021-01-06,IN,6158,4899.428571428572,2755.2120772837434,4555,5119
25334,2021-01-07,IN,7282,5014.0,2780.0432852386225,4511,5187
8662,2021-01-08,IN,6107,4986.428571428572,2786.2414324220244,4457,5170
24213,2021-01-09,IN,5978,5079.142857142857,2770.4650161951567,4393,5050
26711,2021-01-10,IN,5105,5380.857142857143,2750.741307843891,4319,4847
22095,2021-01-11,IN,3697,5390.571428571428,2722.089515051303,4236,4602
27682,2021-01-12,IN,3151,5354.0,2697.80771931414,4144,4358
10622,2021-01-13,IN,3654,4996.285714285715,2676.6185191057543,4044,4140
15961,2021-01-14,IN,4387,4582.714285714285,2640.4193526467184,3938,3950
21840,2021-01-15,IN,4678,4378.571428571428,2598.286756211918,3827,3778
14122,2021-01-16,IN,3901,4081.8571428571427,2550.3351604792856,3712,3616
14330,2021-01-17,IN,3174,3806.0,2504.145054248114,3594,3462
26494,2021-01-18,IN,2510,3636.4285714285716,2465.192801648961,3476,3325
15389,2021-01-19,IN,2739,3577.5714285714284,2418.950531155858,3358,3209
26886,2021-01-20,IN,2889,3468.285714285714,2365.6277605381774,3240,3111
22478,2021-01-21,IN,3636,3361.0,2294.1422682280454,3125,3020
15214,2021-01-22,IN,3501,3192.8571428571427,2212.887789077895,3012,2923
25752,2021-01-23,IN,3105,3079.1428571428573,2114.4569525923575,2903,2811
22886,2021-01-24,IN,2532,2987.4285714285716,2032.9834197830066,2796,2691
14544,2021-01-25,IN,2201,2943.285714285714,1967.2779677908895,2694,2573
8411,2021-01-26,IN,1730,2799.1428571428573,1923.5017554191481,2595,2469
25875,2021-01-27,IN,2242,2706.714285714286,1862.641169675417,2500,2379
25429,2021-01-28,IN,2831,2591.714285714286,1773.696482366531,2409,2297
9063,2021-01-29,IN,2642,2469.0,1685.6044757525647,2321,2216
22281,2021-01-30,IN,2346,2360.5714285714284,1576.1732315567733,2237,2130
12845,2021-01-31,IN,1735,2246.714285714286,1502.0887902330737,2156,2043
15604,2021-02-01,IN,1721,2178.1428571428573,1429.8161226754848,2078,1965
25128,2021-02-02,IN,1524,2148.714285714286,1385.121792113071,2002,1905
14109,2021-02-03,IN,1440,2034.142857142857,1354.8840743844703,1930,1862
21715,2021-02-04,IN,2371,1968.4285714285713,1320.9395229790025,1860,1828
23327,2021-02-05,IN,1493,1804.2857142857142,1273.3598722507866,1792,1791
23890,2021-02-06,IN,2828,1873.142857142857,1219.034542118734,1726,1740
14685,2021-02-07,IN,1736,1873.2857142857142,1160.7727015334433,1662,1675
11562,2021-02-08,IN,1045,1776.7142857142858,1119.7736075562298,1600,1600
23612,2021-02-09,IN,1142,1722.142857142857,1090.764683231783,1540,1522
12202,2021-02-10,IN,1443,1722.5714285714287,1079.4003488187723,1483,1447
20315,2021-02-11,IN,1713,1628.5714285714287,1050.4940995266031,1427,1375
24070,2021-02-12,IN,1431,1619.7142857142858,997.0103060091958,1374,1303
20860,2021-02-13,IN,1244,1393.4285714285713,950.9863417064936,1323,1231
13338,2021-02-14,IN,1230,1321.142857142857,912.5926521552016,1275,1160
11997,2021-02-15,IN,789,1284.5714285714287,905.3791478855691,1230,1097
22010,2021-02-16,IN,890,1248.5714285714287,852.9939296473303,1187,1046
8447,2021-02-17,IN,935,1176.0,848.6413961811138,1147,1012
23010,2021-02-18,IN,769,1041.142857142857,840.1689959002467,1110,992
12079,2021-02-19,IN,1047,986.2857142857143,814.0452784887538,1075,981
22194,2021-02-20,IN,1427,1012.4285714285714,779.2326893021358,1044,972
11101,2021-02-21,IN,893,964.2857142857143,761.3755917461323,1015,962
9357,2021-02-22,IN,829,970.0,758.7845251308069,988,950
27468,2021-02-23,IN,691,941.5714285714286,756.8230537498018,964,934
25465,2021-02-24,IN,1018,953.4285714285714,776.0392307866541,942,915
26557,2021-02-25,IN,1097,1000.2857142857143,788.0290833314456,922,892
26213,2021-02-26,IN,957,987.4285714285714,772.7017825998322,905,865
15568,2021-02-27,IN,884,909.8571428571429,783.1120976692562,889,837
22900,2021-02-28,IN,744,888.5714285714286,752.7038211511018,875,812
12400,2021-03-01,IN,553,849.1428571428571,709.1963124872589,862,796
21238,2021-03-02,IN,550,829.0,716.4693424539626,851,791
14466,2021-03-03,IN,774,794.1428571428571,736.1861650320504,841,795
10027,2021-03-04,IN,948,772.8571428571429,765.4856735146889,833,804
20297,2021-03-05,IN,852,757.8571428571429,764.6971392330515,825,811
14411,2021-03-06,IN,1244,809.2857142857143,762.9749484699539,819,812
12847,2021-03-07,IN,759,811.4285714285714,773.9043013431786,814,807
8739,2021-03-08,IN,487,802.0,829.827515912025,810,800
23002,2021-03-09,IN,585,807.0,800.8995220729798,807,794
11452,2021-03-10,IN,869,820.5714285714286,841.5082561326416,805,789
11481,2021-03-11,IN,923,817.0,872.5627534032477,805,785
27307,2021-03-12,IN,962,832.7142857142857,921.6712722824977,805,779
8785,2021-03-13,IN,849,776.2857142857143,883.8164624340301,806,771
23955,2021-03-14,IN,708,769.0,935.3023171532762,808,764
12239,2021-03-15,IN,426,760.2857142857143,896.2612743210489,812,762
22048,2021-03-16,IN,574,758.7142857142857,923.4921289270424,816,768
13128,2021-03-17,IN,915,765.2857142857143,958.7117941516226,822,779
25403,2021-03-18,IN,971,772.1428571428571,984.9174613241522,829,791
8864,2021-03-19,IN,872,759.2857142857143,996.3817980022195,837,803
26333,2021-03-20,IN,938,772.0,1012.7772542979452,845,812
23747,2021-03-21,IN,746,777.4285714285714,990.6933792384876,855,821
21662,2021-03-22,IN,543,794.1428571428571,1067.593535527418,865,834
13946,2021-03-23,IN,695,811.4285714285714,1104.1764932388046,876,853
23536,2021-03-24,IN,999,823.4285714285714,1150.5095925162516,888,877
14573,2021-03-25,IN,984,825.2857142857143,1184.6474438832133,900,901
22979,2021-03-26,IN,1120,860.7142857142857,1201.618111395501,913,920
12745,2021-03-27,IN,996,869.0,1212.0050963781734,926,936
14982,2021-03-28,IN,963,900.0,1261.524813699064,939,948
20167,2021-03-29,IN,732,927.0,1240.800561734127,952,960
24540,2021-03-30,IN,739,933.2857142857143,1267.405399895807,965,975
15969,2021-03-31,IN,1063,942.4285714285714,1301.3868037781147,978,990
13834,2021-04-01,IN,1235,978.2857142857143,1320.5869442116464,990,1002
12136,2021-04-02,IN,1222,992.8571428571429,1326.41253482525,1002,1009
13672,2021-04-03,IN,1068,1003.1428571428571,1327.3503816620982,1014,1013
25759,2021-04-04,IN,964,1003.2857142857143,1333.7802668237105,1025,1017
27353,2021-04-05,IN,734,1003.5714285714286,1338.6072164714938,1035,1029
15077,2021-04-06,IN,615,985.8571428571429,1350.9553104260565,1044,1052
13971,2021-04-07,IN,1185,1003.2857142857143,1331.091327096876,1052,1082
21028,2021-04-08,IN,1411,1028.4285714285713,1365.1548392942077,1059,1113
15294,2021-04-09,IN,1339,1045.142857142857,1352.3209812226773,1064,1136
24236,2021-04-10,IN,1358,1086.5714285714287,1338.1647149425803,1069,1149
24766,2021-04-11,IN,1159,1114.4285714285713,1321.672246256993,1072,1152
23892,2021-04-12,IN,846,1130.4285714285713,1311.4730797979566,1073,1148
27514,2021-04-13,IN,952,1178.5714285714287,1305.9971460282222,1074,1143
15452,2021-04-14,IN,1196,1180.142857142857,1300.2791682710817,1074,1135
14191,2021-04-15,IN,1374,1174.857142857143,1283.4200774649478,1072,1122
12100,2021-04-16,IN,1287,1167.4285714285713,1250.0490158327477,1070,1102
27172,2021-04-17,IN,1238,1150.2857142857142,1212.4211646922918,1068,1076
9270,2021-04-18,IN,956,1121.2857142857142,1183.2304921968785,1065,1046
27788,2021-04-19,IN,712,1102.142857142857,1117.3940519604066,1061,1021
9427,2021-04-20,IN,676,1062.7142857142858,1086.7626220299437,1058,1003
10606,2021-04-21,IN,1143,1055.142857142857,1102.2389635099316,1055,994
16022,2021-04-22,IN,1180,1027.4285714285713,1078.3581961086315,1052,991
23234,2021-04-23,IN,1071,996.5714285714286,1039.5424584928307,1049,992
14310,2021-04-24,IN,1101,977.0,993.5684613468026,1046,996
20800,2021-04-25,IN,827,958.5714285714286,961.9188203583317,1043,1007
10400,2021-04-26,IN,682,954.2857142857143,936.064486171827,1040,1027
27061,2021-04-27,IN,838,977.4285714285714,891.95911572176,1037,1054
9237,2021-04-28,IN,1258,993.8571428571429,817.8210151985321,1033,1083
23537,2021-04-29,IN,1384,1023.0,832.2380801377151,1028,1105
23632,2021-04-30,IN,1477,1081.0,786.384312215452,1022,1113
21358,2021-05-01,IN,1152,1088.2857142857142,737.7017599492624,1015,1107
9428,2021-05-02,IN,1069,1122.857142857143,656.9914833858071,1007,1090
15377,2021-05-03,IN,797,1139.2857142857142,659.9587533126456,997,1069
26995,2021-05-04,IN,771,1129.7142857142858,581.8348546965954,986,1049
23401,2021-05-05,IN,1139,1112.7142857142858,607.1356769122743,973,1031
10814,2021-05-06,IN,1247,1093.142857142857,586.0515753471198,959,1010
12921,2021-05-07,IN,1164,1048.4285714285713,550.130467281252,944,984
24259,2021-05-08,IN,1047,1033.4285714285713,515.7175473963168,928,952
22169,2021-05-09,IN,905,1010.0,490.32927133117374,910,916
9786,2021-05-10,IN,590,980.4285714285714,469.1126186323585,892,883
21973,2021-05-11,IN,663,965.0,505.8915943735984,873,858
24220,2021-05-12,IN,841,922.4285714285714,452.56608303698823,853,841
9209,2021-05-13,IN,882,870.2857142857143,433.6372511268657,833,828
8384,2021-05-14,IN,899,832.4285714285714,397.59747672653947,812,815
22223,2021-05-15,IN,1145,846.4285714285714,370.1103082742529,791,799
14173,2021-05-16,IN,726,820.8571428571429,352.6532197784773,770,778
20107,2021-05-17,IN,537,813.2857142857143,338.41024711771485,749,755
10813,2021-05-18,IN,481,787.2857142857143,287.9262723957507,728,734
13142,2021-05-19,IN,802,781.7142857142857,310.1456658134951,707,713
25856,2021-05-20,IN,891,783.0,294.7567328818319,687,692
23287,2021-05-21,IN,788,767.1428571428571,269.2749326145551,666,669
11070,2021-05-22,IN,665,698.5714285714286,247.32456001268426,646,642
24845,2021-05-23,IN,563,675.2857142857143,236.2247842533239,626,614
9986,2021-05-24,IN,375,652.1428571428571,226.10659358082845,607,588
27739,2021-05-25,IN,489,653.2857142857143,219.92747287594275,588,563
24843,2021-05-26,IN,644,630.7142857142857,216.00530023330077,570,541
25600,2021-05-27,IN,656,597.1428571428571,205.17307300278594,552,518
15818,2021-05-28,IN,557,564.1428571428571,190.4332374459217,536,496
13869,2021-05-29,IN,428,530.2857142857143,175.43165190604535,520,475
26025,2021-05-30,IN,358,501.0,166.8226233889782,504,459
13528,2021-05-31,IN,452,512.0,156.74543024757068,489,452
13301,2021-06-01,IN,65,451.42857142857144,154.81458243674825,475,452
13820,2021-06-02,IN,261,396.7142857142857,151.59770323223626,462,455
14822,2021-06-03,IN,1216,476.7142857142857,141.95809644612555,449,457
22240,2021-06-04,IN,445,460.7142857142857,128.35923803483652,436,451
12932,2021-06-05,IN,419,459.42857142857144,118.34222745702053,424,436
9337,2021-06-06,IN,462,474.2857142857143,111.19282429953108,413,416
10899,2021-06-07,IN,67,419.2857142857143,105.20895150513033,401,396
24696,2021-06-08,IN,364,462.0,103.74259892636297,391,379
26625,2021-06-09,IN,352,475.0,99.38150354481411,380,368
13741,2021-06-10,IN,460,367.0,94.07592470950641,370,359
13139,2021-06-11,IN,395,359.85714285714283,85.5905003510838,360,351
25326,2021-06-12,IN,443,363.2857142857143,75.99839180955398,351,340
10033,2021-06-13,IN,380,351.57142857142856,69.52569707128131,342,328
9714,2021-06-14,IN,55,349.85714285714283,64.32528483091349,334,317
22863,2021-06-15,IN,303,341.14285714285717,59.55625268975511,326,308
10603,2021-06-16,IN,335,338.7142857142857,54.97170943849236,319,301
26785,2021-06-17,IN,262,310.42857142857144,64.03687512740943,313,296
20327,2021-06-18,IN,405,311.85714285714283,62.57679675643839,307,290
26577,2021-06-19,IN,405,306.42857142857144,57.734037011030814,302,283
25056,2021-06-20,IN,213,282.57142857142856,55.104622981267966,298,274
27095,2021-06-21,IN,71,284.85714285714283,53.63652630863666,295,266
10436,2021-06-22,IN,300,284.42857142857144,57.26899816530385,293,259
10306,2021-06-23,IN,282,276.85714285714283,59.72302883417516,291,255
23845,2021-06-24,IN,287,280.42857142857144,56.923373122834036,291,252
11010,2021-06-25,IN,304,266.0,57.15461278851161,292,252
27710,2021-06-26,IN,187,234.85714285714286,52.8731341593241,293,255
25751,2021-06-27,IN,187,231.14285714285714,49.90869555369318,296,261
27594,2021-06-28,IN,187,247.71428571428572,47.376090058664985,300,271
9262,2021-06-29,IN,268,243.14285714285714,57.09014926725406,304,283
26161,2021-06-30,IN,399,259.85714285714283,63.33106072617727,310,295
27548,2021-07-01,IN,390,274.57142857142856,58.03644476658588,317,303
26812,2021-07-02,IN,407,289.2857142857143,58.60798659086276,325,308
8508,2021-07-03,IN,244,297.42857142857144,58.08188180932751,334,312
24380,2021-07-04,IN,244,305.57142857142856,60.40243267118167,343,316
22098,2021-07-05,IN,244,313.7142857142857,63.09420371922353,354,323
25185,2021-07-06,IN,244,310.2857142857143,76.26675575890735,366,333
21824,2021-07-07,IN,370,306.14285714285717,89.01748623977893,380,346
22331,2021-07-08,IN,555,329.7142857142857,87.51511925524926,394,360
14067,2021-07-09,IN,437,334.0,91.71895173163605,410,374
20397,2021-07-10,IN,280,339.14285714285717,97.50284264649258,427,389
10751,2021-07-11,IN,280,344.2857142857143,101.70040091508302,445,407
24476,2021-07-12,IN,282,349.7142857142857,109.03232236290746,465,427
22490,2021-07-13,IN,575,397.0,131.99241205916329,487,449
21558,2021-07-14,IN,583,427.42857142857144,155.76955310426058,511,471
21971,2021-07-15,IN,556,427.57142857142856,156.42254637704136,536,490
11451,2021-07-16,IN,545,443.0,169.98554893655577,564,509
26050,2021-07-17,IN,436,465.2857142857143,181.37683752746383,593,528
27645,2021-07-18,IN,436,487.57142857142856,199.02285442478882,625,551
26216,2021-07-19,IN,437,509.7142857142857,217.30073161340002,660,580
11521,2021-07-20,IN,655,521.1428571428571,253.38603365874656,697,614
25774,2021-07-21,IN,710,539.2857142857143,288.26000588914803,737,650
23118,2021-07-22,IN,851,581.4285714285714,289.5576796756438,780,688
26168,2021-07-23,IN,760,612.1428571428571,312.09366010555163,826,728
27292,2021-07-24,IN,634,640.4285714285714,336.0542934154794,875,773
21589,2021-07-25,IN,634,668.7142857142857,357.4608031892002,928,826
12860,2021-07-26,IN,635,697.0,383.4985163876871,983,888
20196,2021-07-27,IN,1058,754.5714285714286,428.4162948198146,1042,954
